,doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance,reported_insecticide_resistance_type
11275,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11276,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11277,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11278,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11279,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11280,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11281,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11282,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11283,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11284,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11285,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11286,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11287,3287b653-b2db-4327-8b21-54eb26c977fc,an. funestus,,calueque district,pyrethroid,nan,nan,malaria,2025,carlos s. djoko tagne,study,16,15,,
11360,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,indoor,nan,malaria,2012,papa m drame,igg responses to the gsg6-p1 salivary peptide for evaluating human exposure to anopheles bites in urban areas of dakar region igg responses to the gsg6-p1 salivary peptide for evaluating human exposure to anopheles bites in urban areas of dakar region,14,17,,
11361,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,indoor,nan,malaria,2012,papa m drame,study,14,17,,
11362,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,outdoor,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11363,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,outdoor,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11364,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11365,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11366,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11367,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11368,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11369,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11370,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,dakar,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11371,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11372,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11373,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11374,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11375,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11376,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,pikine,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11377,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11378,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11379,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11380,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11381,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11382,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,guédiawaye,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11383,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,study sites,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11384,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,study sites,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11385,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,study sites,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11386,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,study sites,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11387,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11388,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11389,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11390,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11391,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11392,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11393,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11394,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11395,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11396,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11397,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11398,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11399,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11400,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11401,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11402,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11403,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11404,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11405,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11406,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11407,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11408,c676a8dd-d5c0-45fd-83b4-14dde5caa5f0,an. funestus,,cape verde peninsula,residual spraying,human-landing catches,nan,plasmodium falciparum,2012,papa m drame,study,14,17,,
11409,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,long-lasting insecticide-treated bed nets llins,outdoor,nan,malaria,2017,frances m. hawkes,exploiting anopheles responses to thermal exploiting anopheles responses to thermal,11,4,,
11410,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,long-lasting insecticide-treated bed nets llins,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11411,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,indoor residual spraying irs,indoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11412,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,indoor residual spraying irs,indoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11413,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11414,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11415,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11416,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11417,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11418,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11419,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11420,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11421,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11422,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11423,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11424,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11425,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11426,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11427,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11428,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11429,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11430,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11431,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11432,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11433,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11434,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11435,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11436,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11437,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11438,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11439,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11440,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11441,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11442,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11443,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11444,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11445,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11446,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11447,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11448,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11449,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11450,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11451,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11452,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11453,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11454,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11455,a7d68763-600c-42d4-972d-a1020dbe696f,an. funestus,,vallée de kou,host decoy trap hdt,outdoor,nan,malaria,2017,frances m. hawkes,study,11,4,,
11847,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kuiti,insecticide-treated nets,indoor,nan,malaria,2014,wamdaogo m guelbeogo,behavioural divergence of sympatric anopheles funestus populations in burkina faso,12,1,,
11848,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kuiti,insecticide-treated nets,indoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11849,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,koubri,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11850,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,koubri,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11851,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,adjacent villages near ouagadougou,house spraying by residual insecticides,indoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11852,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kuiti,house spraying by residual insecticides,indoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11853,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kuiti,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11854,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,koubri,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11855,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,koubri,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11856,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,folonzo,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11857,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,folonzo,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11858,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kiribina,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11859,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kiribina,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11860,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,folonzo,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11861,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,folonzo,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11862,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kiribina,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11863,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,kiribina,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
11864,680abf1e-3975-45a1-a53e-8bc4ed26df08,an. funestus,,koubri,house spraying by residual insecticides,outdoor,nan,malaria,2014,wamdaogo m guelbeogo,study,12,1,,
